,distance,pop
0,0.0,213578110.0
1,0.927666662956,160782690.0
2,1.311918776113766,37270900.0
3,1.855333325912,41961050.0
4,2.0743257188300017,23883232.0
5,2.623837552227532,15855887.0
6,2.7829999888679997,15111589.0
7,2.9335395643487083,10755970.0
8,3.3447497198264284,12818703.0
9,3.710666651824,10726235.0
10,3.8248676367318457,7422499.5
11,3.935756328341298,4211710.5
12,4.148651437660003,6535761.5
13,4.63833331478,8743194.0
14,4.6383333147800005,5862138.0
15,4.730190416522145,3762953.2
16,4.995637866102556,5082800.5
17,5.247675104455064,2963143.8
18,5.409179686148105,4621882.5
19,5.565999977735999,4752355.0
20,5.642776018035544,2944284.8
21,5.867079128697417,4178975.2
22,5.9399648938320135,3216957.0
23,6.222977156490006,3741511.8
24,6.493666640692,3884002.0
25,6.55959388056883,2347384.2
26,6.559593880568831,2068514.2
27,6.689499439652857,2501961.0
28,6.7535152469418325,1946532.9
29,7.064898822946823,3179002.2
30,7.245308253701506,2538958.5
31,7.421333303648,3088066.0
32,7.47908774125527,4055456.5
33,7.649735273463691,1794243.2
34,7.871512656682596,1659562.5
35,7.92598744270228,2286437.8
36,7.9800903741395155,1373769.4
37,8.297302875320007,2622242.8
38,8.348999966604,2087999.5
39,8.400378912877294,1316496.9
40,8.55266404067138,3529922.8
41,8.751589795164817,1744786.6
42,8.800618693046124,1406371.5
43,9.136457050920358,2356472.0
44,9.183431432796361,1071951.9
45,9.27666662956,1133706.8
46,9.276666629560001,1926021.0
47,9.322934580568075,1119740.6
48,9.46038083304429,1308875.4
49,9.550912855918622,1487529.0
50,9.685124299358858,1266946.0
51,9.861231892835248,1636182.8
52,9.991275732205112,1781418.8
53,10.034249159479284,994048.56
54,10.204333292515999,1842607.5
55,10.246413195958397,964260.0
56,10.37162859415001,2376304.5
57,10.495350208910128,823091.44
58,10.57702731786156,1936468.0
59,10.81835937229621,1262980.1
60,10.858059907078665,1128353.0
61,11.131999955471999,1601542.4
62,11.17058585957731,2240902.2
63,11.20903893666841,1267577.2
64,11.285552036071088,802019.2
65,11.323614714234507,803117.8
66,11.474602910195538,998598.44
67,11.623629970749569,1227115.0
68,11.734158257394833,978869.5
69,11.807268985023894,743227.94
70,11.879929787664027,777274.25
71,12.059666618428,2689235.8
72,12.09529348073814,1416079.4
73,12.201549930146838,813755.25
74,12.37661698064806,937040.06
75,12.445954312980012,1034713.9
76,12.480478524413465,968550.94
77,12.617630758133057,1529341.4
78,12.887557155996038,985887.8
79,12.920901473450861,916586.3
80,12.987333281384,1122667.5
81,13.02042208222546,713973.06
82,13.11918776113766,766798.44
83,13.119187761137661,709473.1
84,13.184620524956493,627301.8
85,13.282165286570702,1617482.8
86,13.378998879305714,624545.94
87,13.507030493883665,842516.8
88,13.696834137422515,937856.25
89,13.79075638609944,852261.8
90,13.790756386099442,856602.25
91,13.91499994434,1567246.8
92,13.945887884553718,591474.3
93,14.038143937188488,656743.6
94,14.129797645893646,912429.44
95,14.160217051707278,604886.0
96,14.190571249566435,617263.0
97,14.401259335625511,779934.5
98,14.431106537251425,596151.7
99,14.490616507403011,502338.9
100,14.520280031810014,718098.25
101,14.667697821743543,1366626.9
102,14.842666607296,1071786.8
103,14.87162793553213,593314.75
104,14.95817548251054,1502022.9
105,14.986913598307671,586195.4
106,15.101319179243216,1265839.0
107,15.214864531227963,501390.8
108,15.299470546927383,666528.25
109,15.355615581650197,749911.0
110,15.439450320659024,537864.3
111,15.550526934941393,723087.44
112,15.743025313365193,584735.8
113,15.770333270252,1796428.9
114,15.797594022267349,869538.7
115,15.85197488540456,593991.44
116,15.879095478176861,456711.7
117,15.960180748279031,470701.5
118,16.014009503957976,472544.1
119,16.201001773216863,1266820.2
120,16.227539058444314,461812.56
121,16.412098645702056,719491.9
122,16.43829514864042,626999.75
123,16.516635362763658,449357.25
124,16.594605750640014,561686.2
125,16.697999933208,920859.1
126,16.723748599132144,1376477.9
127,16.800757825754587,396686.72
128,16.928328054106633,497932.34
129,17.029696193934093,712349.8
130,17.054944089478955,437124.94
131,17.05494408947896,434646.9
132,17.10532808134276,932872.6
133,17.25559739318615,446158.28
134,17.330243440540944,520914.12
135,17.42927420917613,619809.56
136,17.503179590329633,480004.16
137,17.601237386092247,538508.3
138,17.625666596164002,766668.5
139,17.650061994131676,415981.28
140,17.723046710692017,660531.06
141,17.72304671069202,429531.9
142,17.819894681496038,453277.78
143,17.844024543167684,607672.44
144,17.844024543167688,433294.4
145,17.91621913825153,408847.75
146,18.012028479882275,468711.88
147,18.01202847988228,510089.16
148,18.225758115868036,600131.1
149,18.272914101840716,609550.3
150,18.296446518677044,476333.03
151,18.366862865592722,426200.7
152,18.41365749650538,437902.78
153,18.48362731476938,569476.94
154,18.55333325912,460459.94
155,18.553333259120002,644575.06
156,18.576510448992522,375372.8
157,18.64586916113615,392012.22
158,18.668931469470017,586346.0
159,18.76089720567776,413596.9
160,18.783818285949412,421200.03
161,18.783818285949415,390254.38
162,18.92076166608858,447954.6
163,19.03412853830526,646683.7
164,19.101825711837243,590067.6
165,19.12433818365923,1250178.6
166,19.303492804760637,406346.62
167,19.370248598717716,518346.7
168,19.480999922076002,647029.94
169,19.5030747166052,862913.6
170,19.56914969318199,732163.8
171,19.656904167859306,408392.9
172,19.678781641706493,759683.94
173,19.722463785670495,327063.22
174,19.83124819482838,383518.22
175,19.852933546517598,393856.7
176,19.917847943869933,489621.8
177,19.982551464410225,402077.47
178,20.025571000671196,379486.47
179,20.068498318958568,380905.8
180,20.260545740825503,452476.78
